# 2023-09-28T16:39:49 (5.000000,5.000000)
geo lon (deg), geo lat (deg), alt (km), mag lon (deg), mag lat (deg)
115.000000,-60.000000,80.000000,179.468216,-74.381027
120.000000,-60.000000,80.000000,-170.905899,-74.485710
125.000000,-60.000000,80.000000,-161.260437,-74.388268
130.000000,-60.000000,80.000000,-151.778198,-74.094521
135.000000,-60.000000,80.000000,-142.612869,-73.618515
140.000000,-60.000000,80.000000,-133.872055,-72.980682
145.000000,-60.000000,80.000000,-125.617180,-72.203110
150.000000,-60.000000,80.000000,-117.866974,-71.309135
155.000000,-60.000000,80.000000,-110.609604,-70.321030
160.000000,-60.000000,80.000000,-103.814201,-69.259476
165.000000,-60.000000,80.000000,-97.440002,-68.142548
170.000000,-60.000000,80.000000,-91.441879,-66.985916
175.000000,-60.000000,80.000000,-85.774597,-65.803268
-180.000000,-55.000000,80.000000,-85.985497,-59.832222
-175.000000,-55.000000,80.000000,-80.725311,-58.678982
-170.000000,-55.000000,80.000000,-75.651314,-57.522331
-165.000000,-55.000000,80.000000,-70.739120,-56.369926
-160.000000,-55.000000,80.000000,-65.966599,-55.228012
-155.000000,-55.000000,80.000000,-61.314445,-54.101383
-150.000000,-55.000000,80.000000,-56.765862,-52.993462
-145.000000,-55.000000,80.000000,-52.307575,-51.906506
-140.000000,-55.000000,80.000000,-47.929771,-50.841824
-135.000000,-55.000000,80.000000,-43.627029,-49.800087
-130.000000,-55.000000,80.000000,-39.398392,-48.781189
-125.000000,-55.000000,80.000000,-35.246937,-47.786449
-120.000000,-55.000000,80.000000,-31.179653,-46.818359
-115.000000,-55.000000,80.000000,-27.206795,-45.882118
-110.000000,-55.000000,80.000000,-23.341593,-44.986404
-105.000000,-55.000000,80.000000,-19.596497,-44.144943
-100.000000,-55.000000,80.000000,-15.979383,-43.376568
-95.000000,-55.000000,80.000000,-12.494286,-42.703953
-90.000000,-55.000000,80.000000,-9.138212,-42.153133
-85.000000,-55.000000,80.000000,-5.902771,-41.752655
-80.000000,-55.000000,80.000000,-2.763458,-41.525406
-75.000000,-55.000000,80.000000,0.309400,-41.489262
-70.000000,-55.000000,80.000000,3.351941,-41.652863
-65.000000,-55.000000,80.000000,6.405074,-42.015060
-60.000000,-55.000000,80.000000,9.512052,-42.561111
-55.000000,-55.000000,80.000000,12.711235,-43.265102
-50.000000,-55.000000,80.000000,16.034979,-44.095234
-45.000000,-55.000000,80.000000,19.506340,-45.015690
-40.000000,-55.000000,80.000000,23.141039,-45.988575
-35.000000,-55.000000,80.000000,26.937275,-46.980556
-30.000000,-55.000000,80.000000,30.886074,-47.963005
-25.000000,-55.000000,80.000000,34.969952,-48.912914
-20.000000,-55.000000,80.000000,39.165157,-49.812008
-15.000000,-55.000000,80.000000,43.442108,-50.649544
-10.000000,-55.000000,80.000000,47.769691,-51.422592
-5.000000,-55.000000,80.000000,52.117455,-52.132065
0.000000,-55.000000,80.000000,56.457687,-52.784096
5.000000,-55.000000,80.000000,60.766396,-53.386997
10.000000,-55.000000,80.000000,65.029739,-53.958202
15.000000,-55.000000,80.000000,69.241905,-54.514629
20.000000,-55.000000,80.000000,73.406868,-55.074383
25.000000,-55.000000,80.000000,77.538490,-55.654766
30.000000,-55.000000,80.000000,81.660378,-56.272385
35.000000,-55.000000,80.000000,85.802666,-56.939724
40.000000,-55.000000,80.000000,90.000259,-57.665272
45.000000,-55.000000,80.000000,94.292641,-58.452160
50.000000,-55.000000,80.000000,98.724586,-59.299255
55.000000,-55.000000,80.000000,103.334793,-60.199169
60.000000,-55.000000,80.000000,108.164101,-61.140179
65.000000,-55.000000,80.000000,113.249718,-62.107990
70.000000,-55.000000,80.000000,118.629921,-63.084927
75.000000,-55.000000,80.000000,124.335114,-64.052048
80.000000,-55.000000,80.000000,130.388046,-64.988304
85.000000,-55.000000,80.000000,136.806305,-65.872231
90.000000,-55.000000,80.000000,143.596451,-66.682137
95.000000,-55.000000,80.000000,150.754196,-67.397354
100.000000,-55.000000,80.000000,158.249939,-67.998070
105.000000,-55.000000,80.000000,166.039612,-68.467628
110.000000,-55.000000,80.000000,174.061264,-68.793007
115.000000,-55.000000,80.000000,-177.760681,-68.965942
120.000000,-55.000000,80.000000,-169.511780,-68.982559
125.000000,-55.000000,80.000000,-161.279907,-68.842987
130.000000,-55.000000,80.000000,-153.146942,-68.551666
135.000000,-55.000000,80.000000,-145.184280,-68.116417
140.000000,-55.000000,80.000000,-137.448425,-67.548386
145.000000,-55.000000,80.000000,-129.982086,-66.859268
150.000000,-55.000000,80.000000,-122.811516,-66.062721
155.000000,-55.000000,80.000000,-115.948799,-65.172729
160.000000,-55.000000,80.000000,-109.394371,-64.204788
165.000000,-55.000000,80.000000,-103.139549,-63.172359
170.000000,-55.000000,80.000000,-97.167862,-62.090572
175.000000,-55.000000,80.000000,-91.457985,-60.973106
-180.000000,-50.000000,80.000000,-90.192352,-54.914814
-175.000000,-50.000000,80.000000,-84.902466,-53.811981
-170.000000,-50.000000,80.000000,-79.771301,-52.701263
-165.000000,-50.000000,80.000000,-74.779404,-51.591122
-160.000000,-50.000000,80.000000,-69.908318,-50.488415
-155.000000,-50.000000,80.000000,-65.141281,-49.398621
-150.000000,-50.000000,80.000000,-60.463280,-48.325630
-145.000000,-50.000000,80.000000,-55.861732,-47.272045
-140.000000,-50.000000,80.000000,-51.327049,-46.239094
-135.000000,-50.000000,80.000000,-46.853226,-45.226700
-130.000000,-50.000000,80.000000,-42.438911,-44.233345
-125.000000,-50.000000,80.000000,-38.087440,-43.258045
-120.000000,-50.000000,80.000000,-33.807583,-42.300667
-115.000000,-50.000000,80.000000,-29.612658,-41.363743
-110.000000,-50.000000,80.000000,-25.520849,-40.453732
-105.000000,-50.000000,80.000000,-21.551235,-39.584263
-100.000000,-50.000000,80.000000,-17.718943,-38.776627
-95.000000,-50.000000,80.000000,-14.034844,-38.059395
-90.000000,-50.000000,80.000000,-10.501530,-37.467255
-85.000000,-50.000000,80.000000,-7.114724,-37.040520
-80.000000,-50.000000,80.000000,-3.849292,-36.814224
-75.000000,-50.000000,80.000000,-0.672513,-36.816467
-70.000000,-50.000000,80.000000,2.458020,-37.062237
-65.000000,-50.000000,80.000000,5.592082,-37.552128
-60.000000,-50.000000,80.000000,8.783277,-38.266273
-55.000000,-50.000000,80.000000,12.080776,-39.168911
-50.000000,-50.000000,80.000000,15.525559,-40.216022
-45.000000,-50.000000,80.000000,19.147951,-41.359417
-40.000000,-50.000000,80.000000,22.967785,-42.548916
-35.000000,-50.000000,80.000000,26.983618,-43.742157
-30.000000,-50.000000,80.000000,31.185011,-44.903824
-25.000000,-50.000000,80.000000,35.551079,-46.006413
-20.000000,-50.000000,80.000000,40.053280,-47.028252
-15.000000,-50.000000,80.000000,44.655983,-47.956715
-10.000000,-50.000000,80.000000,49.320904,-48.787987
-5.000000,-50.000000,80.000000,54.009697,-49.522610
0.000000,-50.000000,80.000000,58.686161,-50.167286
5.000000,-50.000000,80.000000,63.317780,-50.731663
10.000000,-50.000000,80.000000,67.884537,-51.237000
15.000000,-50.000000,80.000000,72.376511,-51.704617
20.000000,-50.000000,80.000000,76.796188,-52.157703
25.000000,-50.000000,80.000000,81.158295,-52.618889
30.000000,-50.000000,80.000000,85.489540,-53.109821
35.000000,-50.000000,80.000000,89.824059,-53.647739
40.000000,-50.000000,80.000000,94.201134,-54.243965
45.000000,-50.000000,80.000000,98.663422,-54.903442
50.000000,-50.000000,80.000000,103.257820,-55.625416
55.000000,-50.000000,80.000000,108.021996,-56.401024
60.000000,-50.000000,80.000000,112.991905,-57.216667
65.000000,-50.000000,80.000000,118.197998,-58.054722
70.000000,-50.000000,80.000000,123.666016,-58.895374
75.000000,-50.000000,80.000000,129.411224,-59.717289
80.000000,-50.000000,80.000000,135.437210,-60.498989
85.000000,-50.000000,80.000000,141.741058,-61.220093
90.000000,-50.000000,80.000000,148.308823,-61.861980
95.000000,-50.000000,80.000000,155.118713,-62.408985
100.000000,-50.000000,80.000000,162.131424,-62.848274
105.000000,-50.000000,80.000000,169.304321,-63.171219
110.000000,-50.000000,80.000000,176.590714,-63.373009
115.000000,-50.000000,80.000000,-176.055908,-63.452415
120.000000,-50.000000,80.000000,-168.680710,-63.409798
125.000000,-50.000000,80.000000,-161.326691,-63.246220
130.000000,-50.000000,80.000000,-154.032608,-62.963833
135.000000,-50.000000,80.000000,-146.834564,-62.565510
140.000000,-50.000000,80.000000,-139.764832,-62.055740
145.000000,-50.000000,80.000000,-132.853882,-61.438946
150.000000,-50.000000,80.000000,-126.126312,-60.722145
155.000000,-50.000000,80.000000,-119.600769,-59.914093
160.000000,-50.000000,80.000000,-113.289673,-59.025471
165.000000,-50.000000,80.000000,-107.198540,-58.068241
170.000000,-50.000000,80.000000,-101.325180,-57.055279
175.000000,-50.000000,80.000000,-95.661049,-55.999870
-180.000000,-45.000000,80.000000,-93.486725,-49.906605
-175.000000,-45.000000,80.000000,-88.215157,-48.850292
-170.000000,-45.000000,80.000000,-83.077713,-47.784199
-165.000000,-45.000000,80.000000,-78.057884,-46.717060
-160.000000,-45.000000,80.000000,-73.140007,-45.655964
-155.000000,-45.000000,80.000000,-68.309814,-44.606552
-150.000000,-45.000000,80.000000,-63.554325,-43.573078
-145.000000,-45.000000,80.000000,-58.862331,-42.558556
-140.000000,-45.000000,80.000000,-54.224693,-41.564655
-135.000000,-45.000000,80.000000,-49.634407,-40.591312
-130.000000,-45.000000,80.000000,-45.088799,-39.635921
-125.000000,-45.000000,80.000000,-40.590015,-38.695366
-120.000000,-45.000000,80.000000,-36.146439,-37.766357
-115.000000,-45.000000,80.000000,-31.772354,-36.847176
-110.000000,-45.000000,80.000000,-27.489168,-35.940277
-105.000000,-45.000000,80.000000,-23.321321,-35.056690
-100.000000,-45.000000,80.000000,-19.290899,-34.218407
-95.000000,-45.000000,80.000000,-15.415979,-33.458904
-90.000000,-45.000000,80.000000,-11.705863,-32.821796
-85.000000,-45.000000,80.000000,-8.161673,-32.361706
-80.000000,-45.000000,80.000000,-4.760429,-32.128719
-75.000000,-45.000000,80.000000,-1.468908,-32.164379
-70.000000,-45.000000,80.000000,1.759077,-32.492313
-65.000000,-45.000000,80.000000,4.979382,-33.114700
-60.000000,-45.000000,80.000000,8.254833,-34.005207
-55.000000,-45.000000,80.000000,11.644033,-35.115170
-50.000000,-45.000000,80.000000,15.196986,-36.386166
-45.000000,-45.000000,80.000000,18.950830,-37.755653
-40.000000,-45.000000,80.000000,22.930363,-39.160976
-35.000000,-45.000000,80.000000,27.135532,-40.551464
-30.000000,-45.000000,80.000000,31.555208,-41.886292
-25.000000,-45.000000,80.000000,36.166492,-43.134777
-20.000000,-45.000000,80.000000,40.937920,-44.273083
-15.000000,-45.000000,80.000000,45.829376,-45.287140
-10.000000,-45.000000,80.000000,50.796528,-46.172005
-5.000000,-45.000000,80.000000,55.793556,-46.927036
0.000000,-45.000000,80.000000,60.775482,-47.558563
5.000000,-45.000000,80.000000,65.700188,-48.076477
10.000000,-45.000000,80.000000,70.540100,-48.505112
15.000000,-45.000000,80.000000,75.279747,-48.869743
20.000000,-45.000000,80.000000,79.918922,-49.198441
25.000000,-45.000000,80.000000,84.471680,-49.519440
30.000000,-45.000000,80.000000,88.966621,-49.860321
35.000000,-45.000000,80.000000,93.441086,-50.243889
40.000000,-45.000000,80.000000,97.937675,-50.686062
45.000000,-45.000000,80.000000,102.501862,-51.195110
50.000000,-45.000000,80.000000,107.183136,-51.771725
55.000000,-45.000000,80.000000,112.019524,-52.406471
60.000000,-45.000000,80.000000,117.044174,-53.083736
65.000000,-45.000000,80.000000,122.281548,-53.783413
70.000000,-45.000000,80.000000,127.748840,-54.483292
75.000000,-45.000000,80.000000,133.450272,-55.160442
80.000000,-45.000000,80.000000,139.378021,-55.793133
85.000000,-45.000000,80.000000,145.517548,-56.362282
90.000000,-45.000000,80.000000,151.845322,-56.851959
95.000000,-45.000000,80.000000,158.332214,-57.250759
100.000000,-45.000000,80.000000,164.937927,-57.551712
105.000000,-45.000000,80.000000,171.625061,-57.752964
110.000000,-45.000000,80.000000,178.359985,-57.856293
115.000000,-45.000000,80.000000,-174.884033,-57.865711
120.000000,-45.000000,80.000000,-168.127533,-57.784447
125.000000,-45.000000,80.000000,-161.387161,-57.613064
130.000000,-45.000000,80.000000,-154.678207,-57.350540
135.000000,-45.000000,80.000000,-148.017639,-56.994549
140.000000,-45.000000,80.000000,-141.424484,-56.543213
145.000000,-45.000000,80.000000,-134.922318,-55.994690
150.000000,-45.000000,80.000000,-128.534225,-55.350330
155.000000,-45.000000,80.000000,-122.281837,-54.614353
160.000000,-45.000000,80.000000,-116.183647,-53.794170
165.000000,-45.000000,80.000000,-110.252960,-52.900131
170.000000,-45.000000,80.000000,-104.495377,-51.944912
175.000000,-45.000000,80.000000,-98.909363,-50.942467
-180.000000,-40.000000,80.000000,-96.146736,-44.822628
-175.000000,-40.000000,80.000000,-90.917679,-43.807308
-170.000000,-40.000000,80.000000,-85.800934,-42.783394
-165.000000,-40.000000,80.000000,-80.781151,-41.759441
-160.000000,-40.000000,80.000000,-75.844551,-40.741768
-155.000000,-40.000000,80.000000,-70.979561,-39.735313
-150.000000,-40.000000,80.000000,-66.176003,-38.744148
-145.000000,-40.000000,80.000000,-61.424911,-37.771732
-140.000000,-40.000000,80.000000,-56.718105,-36.820522
-135.000000,-40.000000,80.000000,-52.048595,-35.891209
-130.000000,-40.000000,80.000000,-47.411686,-34.981346
-125.000000,-40.000000,80.000000,-42.807114,-34.086300
-120.000000,-40.000000,80.000000,-38.240795,-33.199242
-115.000000,-40.000000,80.000000,-33.726093,-32.313522
-110.000000,-40.000000,80.000000,-29.284910,-31.425365
-105.000000,-40.000000,80.000000,-24.945095,-30.540541
-100.000000,-40.000000,80.000000,-20.734165,-29.679712
-95.000000,-40.000000,80.000000,-16.676422,-28.879385
-90.000000,-40.000000,80.000000,-12.787234,-28.193043
-85.000000,-40.000000,80.000000,-9.073531,-27.691301
-80.000000,-40.000000,80.000000,-5.516705,-27.443037
-75.000000,-40.000000,80.000000,-2.086365,-27.506910
-70.000000,-40.000000,80.000000,1.263099,-27.917328
-65.000000,-40.000000,80.000000,4.589968,-28.678215
-60.000000,-40.000000,80.000000,7.962555,-29.753387
-55.000000,-40.000000,80.000000,11.447530,-31.077810
-50.000000,-40.000000,80.000000,15.103135,-32.575703
-45.000000,-40.000000,80.000000,18.973831,-34.168930
-40.000000,-40.000000,80.000000,23.090702,-35.782581
-35.000000,-40.000000,80.000000,27.456087,-37.358772
-30.000000,-40.000000,80.000000,32.059860,-38.853062
-25.000000,-40.000000,80.000000,36.878551,-40.233307
-20.000000,-40.000000,80.000000,41.879253,-41.474930
-15.000000,-40.000000,80.000000,47.019093,-42.563347
-10.000000,-40.000000,80.000000,52.249165,-43.492695
-5.000000,-40.000000,80.000000,57.517139,-44.260784
0.000000,-40.000000,80.000000,62.769646,-44.872684
5.000000,-40.000000,80.000000,67.954887,-45.337612
10.000000,-40.000000,80.000000,73.036980,-45.681786
15.000000,-40.000000,80.000000,77.994064,-45.933414
20.000000,-40.000000,80.000000,82.821831,-46.125050
25.000000,-40.000000,80.000000,87.532425,-46.290215
30.000000,-40.000000,80.000000,92.154694,-46.463013
35.000000,-40.000000,80.000000,96.727890,-46.673161
40.000000,-40.000000,80.000000,101.297394,-46.942833
45.000000,-40.000000,80.000000,105.912071,-47.285248
50.000000,-40.000000,80.000000,110.624794,-47.704422
55.000000,-40.000000,80.000000,115.475182,-48.191067
60.000000,-40.000000,80.000000,120.495628,-48.728062
65.000000,-40.000000,80.000000,125.707458,-49.292576
70.000000,-40.000000,80.000000,131.121796,-49.859844
75.000000,-40.000000,80.000000,136.735992,-50.404949
80.000000,-40.000000,80.000000,142.535309,-50.905331
85.000000,-40.000000,80.000000,148.499252,-51.342094
90.000000,-40.000000,80.000000,154.599396,-51.700748
95.000000,-40.000000,80.000000,160.802872,-51.972935
100.000000,-40.000000,80.000000,167.069565,-52.156559
105.000000,-40.000000,80.000000,173.366379,-52.255943
110.000000,-40.000000,80.000000,179.669083,-52.279346
115.000000,-40.000000,80.000000,-174.034775,-52.236160
120.000000,-40.000000,80.000000,-167.747849,-52.131973
125.000000,-40.000000,80.000000,-161.468567,-51.966148
130.000000,-40.000000,80.000000,-155.196472,-51.733566
135.000000,-40.000000,80.000000,-148.936600,-51.425846
140.000000,-40.000000,80.000000,-142.700378,-51.034248
145.000000,-40.000000,80.000000,-136.508270,-50.550789
150.000000,-40.000000,80.000000,-130.383362,-49.971714
155.000000,-40.000000,80.000000,-124.349808,-49.297554
160.000000,-40.000000,80.000000,-118.430656,-48.533424
165.000000,-40.000000,80.000000,-112.644440,-47.689220
170.000000,-40.000000,80.000000,-107.001595,-46.778793
175.000000,-40.000000,80.000000,-101.504341,-45.817940
-180.000000,-35.000000,80.000000,-98.342064,-39.665192
-175.000000,-35.000000,80.000000,-93.167671,-38.684380
-170.000000,-35.000000,80.000000,-88.085922,-37.700050
-165.000000,-35.000000,80.000000,-83.081161,-36.719910
-160.000000,-35.000000,80.000000,-78.140778,-35.748421
-155.000000,-35.000000,80.000000,-73.255707,-34.788483
-150.000000,-35.000000,80.000000,-68.419334,-33.842846
-145.000000,-35.000000,80.000000,-63.625912,-32.914928
-140.000000,-35.000000,80.000000,-58.869434,-32.008266
-135.000000,-35.000000,80.000000,-54.143429,-31.125200
-130.000000,-35.000000,80.000000,-49.441715,-30.264544
-125.000000,-35.000000,80.000000,-44.761055,-29.421095
-120.000000,-35.000000,80.000000,-40.103909,-28.584944
-115.000000,-35.000000,80.000000,-35.480797,-27.743690
-110.000000,-35.000000,80.000000,-30.912292,-26.885759
-105.000000,-35.000000,80.000000,-26.427311,-26.009548
-100.000000,-35.000000,80.000000,-22.056519,-25.132067
-95.000000,-35.000000,80.000000,-17.827990,-24.291880
-90.000000,-35.000000,80.000000,-13.760979,-23.551983
-85.000000,-35.000000,80.000000,-9.866435,-23.001064
-80.000000,-35.000000,80.000000,-6.131180,-22.730537
-75.000000,-35.000000,80.000000,-2.531280,-22.819893
-70.000000,-35.000000,80.000000,0.972504,-23.316057
-65.000000,-35.000000,80.000000,4.434412,-24.223377
-60.000000,-35.000000,80.000000,7.923825,-25.492228
-55.000000,-35.000000,80.000000,11.513030,-27.036806
-50.000000,-35.000000,80.000000,15.268425,-28.761757
-45.000000,-35.000000,80.000000,19.243280,-30.572931
-40.000000,-35.000000,80.000000,23.476637,-32.383438
-35.000000,-35.000000,80.000000,27.975546,-34.129635
-30.000000,-35.000000,80.000000,32.732014,-35.764732
-25.000000,-35.000000,80.000000,37.722698,-37.256519
-20.000000,-35.000000,80.000000,42.913845,-38.581158
-15.000000,-35.000000,80.000000,48.260406,-39.724911
-10.000000,-35.000000,80.000000,53.709831,-40.681995
-5.000000,-35.000000,80.000000,59.204552,-41.449265
0.000000,-35.000000,80.000000,64.684280,-42.030579
5.000000,-35.000000,80.000000,70.088943,-42.433949
10.000000,-35.000000,80.000000,75.375137,-42.686375
15.000000,-35.000000,80.000000,80.514633,-42.817818
20.000000,-35.000000,80.000000,85.498413,-42.864124
25.000000,-35.000000,80.000000,90.335281,-42.863625
30.000000,-35.000000,80.000000,95.052666,-42.857231
35.000000,-35.000000,80.000000,99.690674,-42.882572
40.000000,-35.000000,80.000000,104.297058,-42.969643
45.000000,-35.000000,80.000000,108.924362,-43.138412
50.000000,-35.000000,80.000000,113.629425,-43.397640
55.000000,-35.000000,80.000000,118.455345,-43.738663
60.000000,-35.000000,80.000000,123.435356,-44.142712
65.000000,-35.000000,80.000000,128.588455,-44.584000
70.000000,-35.000000,80.000000,133.922089,-45.034679
75.000000,-35.000000,80.000000,139.429169,-45.467197
80.000000,-35.000000,80.000000,145.091293,-45.857197
85.000000,-35.000000,80.000000,150.885132,-46.184757
90.000000,-35.000000,80.000000,156.779755,-46.435246
95.000000,-35.000000,80.000000,162.739517,-46.601761
100.000000,-35.000000,80.000000,168.723907,-46.686478
105.000000,-35.000000,80.000000,174.702103,-46.700066
110.000000,-35.000000,80.000000,-179.343338,-46.658058
115.000000,-35.000000,80.000000,-173.413895,-46.576031
120.000000,-35.000000,80.000000,-167.497604,-46.462307
125.000000,-35.000000,80.000000,-161.578506,-46.314323
130.000000,-35.000000,80.000000,-155.644409,-46.121578
135.000000,-35.000000,80.000000,-149.692673,-45.868580
140.000000,-35.000000,80.000000,-143.730179,-45.538677
145.000000,-35.000000,80.000000,-137.777115,-45.117542
150.000000,-35.000000,80.000000,-131.857819,-44.596722
155.000000,-35.000000,80.000000,-125.999550,-43.973709
160.000000,-35.000000,80.000000,-120.229134,-43.252304
165.000000,-35.000000,80.000000,-114.569298,-42.443199
170.000000,-35.000000,80.000000,-109.033813,-41.562813
175.000000,-35.000000,80.000000,-103.626671,-40.630352
-180.000000,-30.000000,80.000000,-100.183022,-34.434299
-175.000000,-30.000000,80.000000,-95.068336,-33.480865
-170.000000,-30.000000,80.000000,-90.028442,-32.533764
-165.000000,-30.000000,80.000000,-85.046211,-31.599125
-160.000000,-30.000000,80.000000,-80.109505,-30.678082
-155.000000,-30.000000,80.000000,-75.211670,-29.769789
-150.000000,-30.000000,80.000000,-70.349960,-28.874115
-145.000000,-30.000000,80.000000,-65.522598,-27.993645
-140.000000,-30.000000,80.000000,-60.726559,-27.133032
-135.000000,-30.000000,80.000000,-55.956635,-26.296944
-130.000000,-30.000000,80.000000,-51.205891,-25.486601
-125.000000,-30.000000,80.000000,-46.468388,-24.697254
-120.000000,-30.000000,80.000000,-41.742943,-23.916424
-115.000000,-30.000000,80.000000,-37.036594,-23.125647
-110.000000,-30.000000,80.000000,-32.367302,-22.304529
-105.000000,-30.000000,80.000000,-27.763176,-21.442654
-100.000000,-30.000000,80.000000,-23.255297,-20.552036
-95.000000,-30.000000,80.000000,-18.872025,-19.672533
-90.000000,-30.000000,80.000000,-14.632423,-18.876743
-85.000000,-30.000000,80.000000,-10.547569,-18.272717
-80.000000,-30.000000,80.000000,-6.609410,-17.977028
-75.000000,-30.000000,80.000000,-2.804374,-18.092796
-70.000000,-30.000000,80.000000,0.892728,-18.680716
-65.000000,-30.000000,80.000000,4.523508,-19.743443
-60.000000,-30.000000,80.000000,8.152182,-21.213150
-55.000000,-30.000000,80.000000,11.854838,-22.980141
-50.000000,-30.000000,80.000000,15.706831,-24.928370
-45.000000,-30.000000,80.000000,19.772745,-26.948147
-40.000000,-30.000000,80.000000,24.102749,-28.941259
-35.000000,-30.000000,80.000000,28.711250,-30.838926
-30.000000,-30.000000,80.000000,33.593243,-32.592232
-25.000000,-30.000000,80.000000,38.725128,-34.169758
-20.000000,-30.000000,80.000000,44.070896,-35.549469
-15.000000,-30.000000,80.000000,49.582180,-36.720375
-10.000000,-30.000000,80.000000,55.202763,-37.678944
-5.000000,-30.000000,80.000000,60.871227,-38.422935
0.000000,-30.000000,80.000000,66.523109,-38.956284
5.000000,-30.000000,80.000000,72.093552,-39.286064
10.000000,-30.000000,80.000000,77.534439,-39.439182
15.000000,-30.000000,80.000000,82.812775,-39.445858
20.000000,-30.000000,80.000000,87.914925,-39.343628
25.000000,-30.000000,80.000000,92.845253,-39.174538
30.000000,-30.000000,80.000000,97.628250,-38.986073
35.000000,-30.000000,80.000000,102.303596,-38.824490
40.000000,-30.000000,80.000000,106.920738,-38.728939
45.000000,-30.000000,80.000000,111.536179,-38.727283
50.000000,-30.000000,80.000000,116.210892,-38.834076
55.000000,-30.000000,80.000000,120.991913,-39.041103
60.000000,-30.000000,80.000000,125.913498,-39.327438
65.000000,-30.000000,80.000000,130.992966,-39.663715
70.000000,-30.000000,80.000000,136.234650,-40.018597
75.000000,-30.000000,80.000000,141.628555,-40.361565
80.000000,-30.000000,80.000000,147.155380,-40.665653
85.000000,-30.000000,80.000000,152.791122,-40.908630
90.000000,-30.000000,80.000000,158.503998,-41.074196
95.000000,-30.000000,80.000000,164.256104,-41.155327
100.000000,-30.000000,80.000000,170.005768,-41.157822
105.000000,-30.000000,80.000000,175.722672,-41.099216
110.000000,-30.000000,80.000000,-178.606079,-41.003693
115.000000,-30.000000,80.000000,-172.972931,-40.894550
120.000000,-30.000000,80.000000,-167.353699,-40.783405
125.000000,-30.000000,80.000000,-161.720261,-40.665070
130.000000,-30.000000,80.000000,-156.051407,-40.522255
135.000000,-30.000000,80.000000,-150.339020,-40.330357
140.000000,-30.000000,80.000000,-144.588760,-40.063911
145.000000,-30.000000,80.000000,-138.821655,-39.701969
150.000000,-30.000000,80.000000,-133.064682,-39.231838
155.000000,-30.000000,80.000000,-127.347702,-38.648785
160.000000,-30.000000,80.000000,-121.701019,-37.956081
165.000000,-30.000000,80.000000,-116.150742,-37.166256
170.000000,-30.000000,80.000000,-110.713142,-36.299774
175.000000,-30.000000,80.000000,-105.392929,-35.380943
-180.000000,-25.000000,80.000000,-101.743362,-29.134237
-175.000000,-25.000000,80.000000,-96.687538,-28.200632
-170.000000,-25.000000,80.000000,-91.690445,-27.288511
-165.000000,-25.000000,80.000000,-86.732887,-26.401779
-160.000000,-25.000000,80.000000,-81.802834,-25.536564
-155.000000,-25.000000,80.000000,-76.895752,-24.686169
-150.000000,-25.000000,80.000000,-72.012642,-23.845751
-145.000000,-25.000000,80.000000,-67.155800,-23.016058
-140.000000,-25.000000,80.000000,-62.325382,-22.202736
-135.000000,-25.000000,80.000000,-57.517876,-21.413347
-130.000000,-25.000000,80.000000,-52.726334,-20.652506
-125.000000,-25.000000,80.000000,-47.942894,-19.916618
-120.000000,-25.000000,80.000000,-43.163631,-19.191031
-115.000000,-25.000000,80.000000,-38.392513,-18.451212
-110.000000,-25.000000,80.000000,-33.644718,-17.667749
-105.000000,-25.000000,80.000000,-28.945923,-16.821207
-100.000000,-25.000000,80.000000,-24.324661,-15.918784
-95.000000,-25.000000,80.000000,-19.805132,-15.001771
-90.000000,-25.000000,80.000000,-15.400856,-14.152352
-85.000000,-25.000000,80.000000,-11.117476,-13.498189
-80.000000,-25.000000,80.000000,-6.950450,-13.181480
-75.000000,-25.000000,80.000000,-2.900673,-13.329926
-70.000000,-25.000000,80.000000,1.033064,-14.017296
-65.000000,-25.000000,80.000000,4.868674,-15.241459
-60.000000,-25.000000,80.000000,8.658684,-16.912745
-55.000000,-25.000000,80.000000,12.481994,-18.896252
-50.000000,-25.000000,80.000000,16.425074,-21.056576
-45.000000,-25.000000,80.000000,20.567673,-23.270233
-40.000000,-25.000000,80.000000,24.975185,-25.428110
-35.000000,-25.000000,80.000000,29.672190,-27.455454
-30.000000,-25.000000,80.000000,34.657001,-29.300402
-25.000000,-25.000000,80.000000,39.903656,-30.931889
-20.000000,-25.000000,80.000000,45.370640,-32.330750
-15.000000,-25.000000,80.000000,51.003159,-33.491093
-10.000000,-25.000000,80.000000,56.740097,-34.414986
-5.000000,-25.000000,80.000000,62.517746,-35.104572
0.000000,-25.000000,80.000000,68.271591,-35.566517
5.000000,-25.000000,80.000000,73.937813,-35.808331
10.000000,-25.000000,80.000000,79.469032,-35.856113
15.000000,-25.000000,80.000000,84.831017,-35.738377
20.000000,-25.000000,80.000000,90.006729,-35.491970
25.000000,-25.000000,80.000000,94.995399,-35.160782
30.000000,-25.000000,80.000000,99.817001,-34.797989
35.000000,-25.000000,80.000000,104.509315,-34.458725
40.000000,-25.000000,80.000000,109.122620,-34.192135
45.000000,-25.000000,80.000000,113.716454,-34.034870
50.000000,-25.000000,80.000000,118.355270,-34.007313
55.000000,-25.000000,80.000000,123.089050,-34.100712
60.000000,-25.000000,80.000000,127.951530,-34.290966
65.000000,-25.000000,80.000000,132.957550,-34.544407
70.000000,-25.000000,80.000000,138.108170,-34.826290
75.000000,-25.000000,80.000000,143.392105,-35.103458
